"Date","Price","Open","High","Low","Vol.","Change %"
"08/22/2017","1.0100","1.0100","1.0200","1.0000","313.75K","0.00%"
"08/21/2017","1.0100","1.0000","1.0100","1.0000","603.09K","1.00%"
"08/20/2017","1.0000","1.0000","1.0100","1.0000","309.44K","0.00%"
"08/19/2017","1.0000","1.0000","1.0100","0.9999","868.09K","0.00%"
"08/18/2017","1.0000","0.9999","1.0000","0.9902","704.93K","0.01%"
"08/17/2017","0.9999","1.0000","1.0000","0.9872","951.05K","-0.01%"
"08/16/2017","1.0000","1.0000","1.0000","1.0000","494.99K","0.00%"
"08/15/2017","1.0000","1.0000","1.0000","0.9891","2.02M","0.00%"
"08/14/2017","1.0000","1.0000","1.0000","0.9844","806.77K","0.00%"
"08/13/2017","1.0000","1.0100","1.0100","1.0000","922.34K","-0.99%"
"08/12/2017","1.0100","1.0000","1.0100","1.0000","845.13K","1.00%"
"08/11/2017","1.0000","1.0000","1.0000","0.9800","1.34M","0.00%"
"08/10/2017","1.0000","1.0000","1.0000","0.9985","531.50K","0.00%"
"08/09/2017","1.0000","1.0000","1.0000","0.9982","729.91K","0.00%"
"08/08/2017","1.0000","1.0000","1.0000","0.9974","381.38K","0.00%"
"08/07/2017","1.0000","1.0000","1.0000","0.9972","900.68K","0.00%"
"08/06/2017","1.0000","1.0000","1.0000","0.9983","671.21K","0.00%"
"08/05/2017","1.0000","1.0000","1.0000","0.9972","713.50K","0.00%"
"08/04/2017","1.0000","0.9931","1.0000","0.9931","410.03K","0.69%"
"08/03/2017","0.9931","0.9991","1.0000","0.9902","656.84K","-0.60%"
"08/02/2017","0.9991","1.0000","1.0000","0.9650","584.48K","-0.09%"
"08/01/2017","1.0000","1.0000","1.0100","0.9950","997.74K","0.00%"
"07/31/2017","1.0000","1.0000","1.0100","1.0000","504.89K","0.00%"
"07/30/2017","1.0000","1.0000","1.0100","0.9991","497.44K","0.00%"
"07/29/2017","1.0000","1.0000","1.0100","0.9984","886.65K","0.00%"
"07/28/2017","1.0000","0.9993","1.0000","0.9966","1.70M","0.07%"
"07/27/2017","0.9993","0.9985","1.0000","0.9918","587.17K","0.08%"
"07/26/2017","0.9985","0.9869","1.0000","0.9869","862.75K","1.18%"
"07/25/2017","0.9869","0.9969","1.0000","0.9830","456.30K","-1.00%"
"07/24/2017","0.9969","1.0000","1.0000","0.9951","631.28K","-0.31%"
"07/23/2017","1.0000","0.9976","1.0000","0.9941","1.02M","0.24%"
"07/22/2017","0.9976","1.0000","1.0000","0.9975","284.09K","-0.24%"
"07/21/2017","1.0000","1.0000","1.0100","0.9962","497.25K","0.00%"
"07/20/2017","1.0000","1.0000","1.0000","0.9951","1.03M","0.00%"
"07/19/2017","1.0000","1.0000","1.0000","1.0000","523.02K","0.00%"
"07/18/2017","1.0000","1.0000","1.0100","0.9943","872.84K","0.00%"
"07/17/2017","1.0000","0.9900","1.0000","0.9810","574.38K","1.01%"
"07/16/2017","0.9900","0.9990","1.0000","0.9803","345.22K","-0.90%"
"07/15/2017","0.9990","1.0000","1.0100","0.9990","1.04M","-0.10%"
"07/14/2017","1.0000","1.0000","1.0100","1.0000","694.81K","0.00%"
"07/13/2017","1.0000","1.0100","1.0100","1.0000","1.10M","-0.99%"
"07/12/2017","1.0100","1.0100","1.0100","1.0000","823.34K","0.00%"
"07/11/2017","1.0100","1.0100","1.0100","1.0000","920.95K","0.00%"
"07/10/2017","1.0100","1.0100","1.0100","1.0000","988.75K","0.00%"
"07/09/2017","1.0100","1.0100","1.0100","1.0100","232.80K","0.00%"
"07/08/2017","1.0100","1.0100","1.0200","1.0100","309.97K","0.00%"
"07/07/2017","1.0100","1.0100","1.0200","1.0100","608.89K","0.00%"
"07/06/2017","1.0100","1.0100","1.0300","1.0100","553.52K","0.00%"
"07/05/2017","1.0100","1.0100","1.0100","1.0100","647.89K","0.00%"
"07/04/2017","1.0100","1.0100","1.0200","1.0100","394.42K","0.00%"
"07/03/2017","1.0100","1.0300","1.0300","1.0100","498.71K","-1.94%"
"07/02/2017","1.0300","1.0100","1.0400","1.0100","644.01K","1.98%"
"07/01/2017","1.0100","1.0100","1.0300","1.0100","1.29M","0.00%"
"06/30/2017","1.0100","1.0200","1.0200","1.0100","344.15K","-0.98%"
"06/29/2017","1.0200","1.0200","1.0300","1.0000","551.05K","0.00%"
"06/28/2017","1.0200","1.0100","1.0300","1.0100","1.56M","0.99%"
"06/27/2017","1.0100","1.0000","1.0100","0.9930","1.30M","1.00%"
"06/26/2017","1.0000","1.0000","1.0200","1.0000","734.98K","0.00%"
"06/25/2017","1.0000","1.0200","1.0200","0.9990","283.24K","-1.96%"
"06/24/2017","1.0200","1.0000","1.0200","0.9969","1.06M","2.00%"
"06/23/2017","1.0000","1.0100","1.0100","0.9969","500.18K","-0.99%"
"06/22/2017","1.0100","1.0100","1.0200","1.0000","755.48K","0.00%"
"06/21/2017","1.0100","1.0000","1.0100","1.0000","355.75K","1.00%"
"06/20/2017","1.0000","1.0000","1.0100","1.0000","136.28K","0.00%"
"06/19/2017","1.0000","1.0200","1.0200","1.0000","194.48K","-1.96%"
"06/18/2017","1.0200","1.0100","1.0200","1.0100","294.65K","0.99%"
"06/17/2017","1.0100","1.0100","1.0200","1.0100","149.82K","0.00%"
"06/16/2017","1.0100","1.0200","1.0500","1.0100","308.66K","-0.98%"
"06/15/2017","1.0200","1.0100","1.0600","1.0100","536.47K","0.99%"
"06/14/2017","1.0100","1.0100","1.0700","1.0100","390.17K","0.00%"
"06/13/2017","1.0100","1.0000","1.0400","1.0000","432.60K","1.00%"
"06/12/2017","1.0000","0.9951","1.0100","0.9950","485.62K","0.49%"
"06/11/2017","0.9951","1.0000","1.0100","0.9840","197.30K","-0.49%"
"06/10/2017","1.0000","1.0000","1.0100","0.9995","292.68K","0.00%"
"06/09/2017","1.0000","1.0100","1.0100","0.9990","229.01K","-0.99%"
"06/08/2017","1.0100","1.0200","1.0200","1.0000","260.08K","-0.98%"
"06/07/2017","1.0200","1.0100","1.0200","1.0100","269.60K","0.99%"
"06/06/2017","1.0100","1.0200","1.0400","1.0100","332.98K","-0.98%"
"06/05/2017","1.0200","1.0200","1.0300","1.0200","139.63K","0.00%"
"06/04/2017","1.0200","1.0300","1.0500","1.0200","121.69K","-0.97%"
"06/03/2017","1.0300","1.0300","1.0500","1.0100","203.33K","0.00%"
"06/02/2017","1.0300","1.0400","1.0600","1.0300","178.29K","-0.96%"
"06/01/2017","1.0400","1.0600","1.0600","1.0100","316.04K","-1.89%"
"05/31/2017","1.0600","1.0200","1.0700","1.0000","311.73K","3.92%"
"05/30/2017","1.0200","1.0400","1.0400","1.0100","451.24K","-1.92%"
"05/29/2017","1.0400","1.0000","1.0400","1.0000","259.80K","4.00%"
"05/28/2017","1.0000","1.0000","1.0400","1.0000","293.18K","0.00%"
"05/27/2017","1.0000","1.0200","1.0500","1.0000","258.25K","-1.96%"
"05/26/2017","1.0200","1.0000","1.0500","1.0000","205.32K","2.00%"
"05/25/2017","1.0000","1.0100","1.0700","0.9840","182.73K","-0.99%"
"05/24/2017","1.0100","0.9990","1.0200","0.9801","387.87K","1.10%"
"05/23/2017","0.9990","1.0000","1.0200","0.9827","206.72K","-0.10%"
"05/22/2017","1.0000","0.9956","1.0000","0.9768","309.60K","0.44%"
"05/21/2017","0.9956","0.9900","1.0000","0.9770","129.30K","0.57%"
"05/20/2017","0.9900","0.9983","0.9990","0.9801","200.80K","-0.83%"
"05/19/2017","0.9983","0.9799","0.9983","0.9706","234.10K","1.88%"
"05/18/2017","0.9799","0.9766","0.9868","0.9703","24.74K","0.34%"
"05/17/2017","0.9766","0.9897","0.9897","0.9702","23.83K","-1.32%"
"05/16/2017","0.9897","0.9773","0.9898","0.9700","53.56K","1.27%"
"05/15/2017","0.9773","0.9800","0.9920","0.9722","88.55K","-0.28%"
"05/14/2017","0.9800","0.9778","0.9886","0.9615","82.51K","0.22%"
"05/13/2017","0.9778","0.9811","0.9857","0.9560","29.36K","-0.34%"
"05/12/2017","0.9811","0.9725","0.9928","0.9601","34.44K","0.88%"
"05/11/2017","0.9725","0.9940","0.9986","0.9475","309.21K","-2.16%"
"05/10/2017","0.9940","0.9700","0.9946","0.9650","253.82K","2.47%"
"05/09/2017","0.9700","0.9711","0.9780","0.9527","462.52K","-0.11%"
"05/08/2017","0.9711","0.9281","0.9720","0.9281","69.67K","4.63%"
"05/07/2017","0.9281","0.9830","0.9830","0.9280","59.90K","-5.58%"
"05/06/2017","0.9830","0.9790","0.9929","0.9550","56.41K","0.41%"
"05/05/2017","0.9790","0.9590","0.9800","0.9306","196.71K","2.09%"
"05/04/2017","0.9590","0.9347","0.9639","0.9155","198.89K","2.60%"
"05/03/2017","0.9347","0.9283","0.9480","0.9212","76.23K","0.69%"
"05/02/2017","0.9283","0.9156","0.9400","0.9121","57.01K","1.39%"
"05/01/2017","0.9156","0.9350","0.9400","0.9151","34.19K","-2.07%"
"04/30/2017","0.9350","0.9310","0.9529","0.9120","74.27K","0.43%"
"04/29/2017","0.9310","0.9400","0.9524","0.9310","25.58K","-0.96%"
"04/28/2017","0.9400","0.9200","0.9649","0.9199","75.78K","2.17%"
"04/27/2017","0.9200","0.9201","0.9370","0.9199","47.57K","-0.01%"
"04/26/2017","0.9201","0.9040","0.9367","0.9030","52.90K","1.78%"
"04/25/2017","0.9040","0.9150","0.9250","0.8900","100.97K","-1.20%"
"04/24/2017","0.9150","0.9150","0.9286","0.9010","79.09K","0.00%"
"04/23/2017","0.9150","0.9150","0.9400","0.9010","76.41K","0.00%"
"04/22/2017","0.9150","0.9363","0.9500","0.9150","118.03K","-2.27%"
"04/21/2017","0.9363","0.9490","0.9500","0.9000","61.12K","-1.34%"
"04/20/2017","0.9490","0.9460","0.9549","0.9200","76.29K","0.32%"
"04/19/2017","0.9460","0.9450","0.9549","0.9372","28.87K","0.11%"
"04/18/2017","0.9450","0.9392","0.9628","0.9207","39.25K","0.62%"
"04/17/2017","0.9392","0.9515","0.9698","0.9211","38.75K","-1.29%"
"04/16/2017","0.9515","0.9896","0.9896","0.9515","12.41K","-3.85%"
"04/15/2017","0.9896","0.9899","0.9899","0.9676","14.92K","-0.03%"
"04/14/2017","0.9899","0.9939","0.9960","0.9689","71.65K","-0.40%"
